2, 4, 9, 14, 16, 49, 52, 55, 58
0,0
44,65
0,0
76,219
0,0
0,0
0,0
0,0
343,413
0,0
0,0
0,0
0,0
586,231
0,0
635,58
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
227,234
0,0
0,0
339,186
0,0
0,0
479,253
0,0
0,0
339,267
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
